"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"其他","2018",3,28,11,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","快慢車道分隔線","無",59,"未使用",120.312367,22.790328,"高雄市","岡山區"
"其他","2018",3,28,11,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","快慢車道分隔線","無",58,"非汽(機)車駕駛人",120.312367,22.790328,"高雄市","岡山區"
"其他","2018",3,28,11,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","快慢車道分隔線","無",23,"未使用",120.312367,22.790328,"高雄市","岡山區"
"對向擦撞","2018",3,28,16,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",54,"未使用",121.206879,22.86462,"臺東縣","東河鄉"
"對向擦撞","2018",3,28,16,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",64,"未使用",121.206879,22.86462,"臺東縣","東河鄉"
"對向擦撞","2018",3,28,16,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",45,"未使用",121.206879,22.86462,"臺東縣","東河鄉"
"對向擦撞","2018",3,28,16,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",45,"未使用",121.206879,22.86462,"臺東縣","東河鄉"
"對向擦撞","2018",3,28,16,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",53,"未使用",121.206879,22.86462,"臺東縣","東河鄉"
"對向擦撞","2018",3,28,16,"晴","日間自然光線",60,"彎曲路及附近","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",67,"未使用",121.206879,22.86462,"臺東縣","東河鄉"
"追撞","2018",3,28,18,"陰","晨或暮光",60,"直路","慢車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",12,"未使用",121.174232,23.07472,"臺東縣","關山鎮"
"追撞","2018",3,28,18,"陰","晨或暮光",60,"直路","慢車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",47,"未使用",121.174232,23.07472,"臺東縣","關山鎮"
"同向擦撞","2018",3,29,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",52,"未使用",120.498045,23.940027,"彰化縣","溪湖鎮"
"同向擦撞","2018",3,29,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",78,"非汽(機)車駕駛人",120.498045,23.940027,"彰化縣","溪湖鎮"
"同向擦撞","2018",3,29,13,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",24,"不明",120.402026,23.315105,"臺南市","東山區"
"同向擦撞","2018",3,29,13,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",70,"未使用",120.402026,23.315105,"臺南市","東山區"
"同向擦撞","2018",3,29,13,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",58,"未使用",120.402026,23.315105,"臺南市","東山區"
"其他","2018",3,30,1,"陰","夜間(或隧道、地下道、涵洞)無照明",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",42,"不明",121.811646,24.470342,"宜蘭縣","南澳鄉"
"其他","2018",3,30,1,"陰","夜間(或隧道、地下道、涵洞)無照明",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",24,"非汽(機)車駕駛人",121.811646,24.470342,"宜蘭縣","南澳鄉"
"撞護欄(樁)","2018",3,30,5,"陰","晨或暮光",50,"直路","其他","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",107,"",120.641324,22.969064,"高雄市","六龜區"
"撞護欄(樁)","2018",3,30,5,"陰","晨或暮光",50,"直路","其他","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",43,"不明",120.641324,22.969064,"高雄市","六龜區"
"側撞","2018",3,30,10,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",20,"未使用",120.524669,22.68783,"屏東縣","長治鄉"
"側撞","2018",3,30,10,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",76,"未使用",120.524669,22.68783,"屏東縣","長治鄉"
"側撞","2018",3,30,10,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",20,"非汽(機)車駕駛人",120.524669,22.68783,"屏東縣","長治鄉"
"路口交岔撞","2018",3,30,15,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",54,"不明",120.368521,22.532654,"高雄市","小港區"
"路口交岔撞","2018",3,30,15,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",38,"未使用",120.368521,22.532654,"高雄市","小港區"
"撞交通島","2018",3,31,2,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","不良","無號誌","中央分向島","未繪設快慢車道分隔線","有",36,"不明",120.20366,22.927792,"臺南市","仁德區"
"側撞","2018",3,31,3,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",24,"不明",120.7212,24.176,"臺中市","北屯區"
"側撞","2018",3,31,3,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",27,"不明",120.7212,24.176,"臺中市","北屯區"
"其他","2018",3,31,13,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",77,"不明",120.59641,23.843107,"彰化縣","田中鎮"
"其他","2018",3,31,13,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",78,"非汽(機)車駕駛人",120.59641,23.843107,"彰化縣","田中鎮"
"其他","2018",3,31,13,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",89,"非汽(機)車駕駛人",120.59641,23.843107,"彰化縣","田中鎮"
"追撞","2018",4,1,10,"晴","日間自然光線",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",65,"未使用",120.971472,23.980725,"南投縣","埔里鎮"
"追撞","2018",4,1,10,"晴","日間自然光線",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",21,"未使用",120.971472,23.980725,"南投縣","埔里鎮"
"對撞","2018",4,1,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",63,"未使用",121.078053,24.828014,"新竹縣","新埔鎮"
"對撞","2018",4,1,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",79,"非汽(機)車駕駛人",121.078053,24.828014,"新竹縣","新埔鎮"
"對撞","2018",4,1,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",68,"非汽(機)車駕駛人",121.078053,24.828014,"新竹縣","新埔鎮"
"對撞","2018",4,1,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",51,"未使用",121.078053,24.828014,"新竹縣","新埔鎮"
"追撞","2018",4,1,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",33,"未使用",120.490437,23.875824,"彰化縣","埤頭鄉"
"追撞","2018",4,1,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",69,"未使用",120.490437,23.875824,"彰化縣","埤頭鄉"
"追撞","2018",4,1,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",32,"未使用",120.490437,23.875824,"彰化縣","埤頭鄉"
"追撞","2018",4,1,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",27,"未使用",120.490437,23.875824,"彰化縣","埤頭鄉"
"追撞","2018",4,1,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",71,"非汽(機)車駕駛人",120.490437,23.875824,"彰化縣","埤頭鄉"
"追撞","2018",4,1,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",65,"非汽(機)車駕駛人",120.490437,23.875824,"彰化縣","埤頭鄉"
"追撞","2018",4,1,22,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"未使用",120.490437,23.875824,"彰化縣","埤頭鄉"
"追撞","2018",4,2,8,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",38,"不明",121.458371,25.075385,"新北市","五股區"
"追撞","2018",4,2,8,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",36,"不明",121.458371,25.075385,"新北市","五股區"
"側撞","2018",4,2,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",31,"未使用",120.332385,22.8807,"高雄市","阿蓮區"
"側撞","2018",4,2,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",57,"非汽(機)車駕駛人",120.332385,22.8807,"高雄市","阿蓮區"
"同向擦撞","2018",4,2,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",22,"未使用",121.48297,25.001529,"新北市","中和區"
"同向擦撞","2018",4,2,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",27,"未使用",121.48297,25.001529,"新北市","中和區"
"同向擦撞","2018",4,2,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",23,"非汽(機)車駕駛人",121.48297,25.001529,"新北市","中和區"
"路口交岔撞","2018",4,2,15,"晴","日間自然光線",15,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",52,"不明",121.244205,25.088795,"桃園市","大園區"
"路口交岔撞","2018",4,2,15,"晴","日間自然光線",15,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",46,"未使用",121.244205,25.088795,"桃園市","大園區"
"追撞","2018",4,2,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",19,"未使用",121.553431,23.947599,"花蓮縣","吉安鄉"
"追撞","2018",4,2,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",45,"非汽(機)車駕駛人",121.553431,23.947599,"花蓮縣","吉安鄉"
"追撞","2018",4,3,4,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",63,"未使用",120.549108,24.281649,"臺中市","清水區"
"追撞","2018",4,3,4,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",62,"未使用",120.549108,24.281649,"臺中市","清水區"
"追撞","2018",4,3,4,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",50,"未使用",120.549108,24.281649,"臺中市","清水區"
"路口交岔撞","2018",4,3,8,"陰","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",41,"不明",121.60521,24.051465,"花蓮縣","新城鄉"
"路口交岔撞","2018",4,3,8,"陰","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",64,"未使用",121.60521,24.051465,"花蓮縣","新城鄉"
"路口交岔撞","2018",4,3,8,"陰","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",70,"未使用",121.60521,24.051465,"花蓮縣","新城鄉"
"其他","2018",4,3,11,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",20,"未使用",121.774905,24.367602,"宜蘭縣","南澳鄉"
"其他","2018",4,3,11,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",39,"未使用",121.774905,24.367602,"宜蘭縣","南澳鄉"
"側撞","2018",4,3,16,"晴","日間自然光線",40,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",45,"未使用",120.443421,23.798455,"雲林縣","西螺鎮"
"側撞","2018",4,3,16,"晴","日間自然光線",40,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",75,"非汽(機)車駕駛人",120.443421,23.798455,"雲林縣","西螺鎮"
"穿越道路中","2018",4,3,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",19,"未使用",120.630662,23.859062,"南投縣","名間鄉"
"穿越道路中","2018",4,3,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",69,"非汽(機)車駕駛人",120.630662,23.859062,"南投縣","名間鄉"
"同向擦撞","2018",4,4,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",20,"未使用",121.633838,25.05735,"新北市","汐止區"
"同向擦撞","2018",4,4,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",56,"未使用",121.633838,25.05735,"新北市","汐止區"
"追撞","2018",4,4,10,"晴","日間自然光線",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",121.567138,25.290828,"新北市","石門區"
"追撞","2018",4,4,10,"晴","日間自然光線",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",121.567138,25.290828,"新北市","石門區"
"追撞","2018",4,4,10,"晴","日間自然光線",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",16,"非汽(機)車駕駛人",121.567138,25.290828,"新北市","石門區"
"側撞","2018",4,4,13,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",18,"未使用",120.332184,23.316887,"臺南市","新營區"
"側撞","2018",4,4,13,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",20,"未使用",120.332184,23.316887,"臺南市","新營區"
"側撞","2018",4,4,13,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",21,"非汽(機)車駕駛人",120.332184,23.316887,"臺南市","新營區"
"撞橋樑、建築物","2018",4,4,13,"晴","日間自然光線",50,"彎曲路及附近","快車道","柏油","乾燥","不良","無號誌","中央分向島","快慢車道分隔線","有",37,"不明",121.855386,24.594294,"宜蘭縣","蘇澳鎮"
"撞路樹、電桿","2018",4,4,14,"晴","日間自然光線",70,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",107,"",120.467342,22.851572,"高雄市","旗山區"
"撞路樹、電桿","2018",4,4,14,"晴","日間自然光線",70,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",67,"不明",120.467342,22.851572,"高雄市","旗山區"
"路上翻車、摔倒","2018",4,4,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"彎曲路及附近","路肩、路緣","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",59,"不明",120.510601,22.510056,"屏東縣","崁頂鄉"
"穿越道路中","2018",4,5,17,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",87,"不明",121.45481,25.016979,"新北市","板橋區"
"穿越道路中","2018",4,5,17,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",24,"未使用",121.45481,25.016979,"新北市","板橋區"
"穿越道路中","2018",4,5,20,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",64,"未使用",121.749586,25.12886,"基隆市","信義區"
"穿越道路中","2018",4,5,20,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",48,"非汽(機)車駕駛人",121.749586,25.12886,"基隆市","信義區"
"路口交岔撞","2018",4,6,12,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",56,"未使用",120.317434,23.802573,"雲林縣","崙背鄉"
"路口交岔撞","2018",4,6,12,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",74,"非汽(機)車駕駛人",120.317434,23.802573,"雲林縣","崙背鄉"
"撞路樹、電桿","2018",4,7,7,"晴","日間自然光線",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",107,"",120.395944,22.519441,"高雄市","林園區"
"撞路樹、電桿","2018",4,7,7,"晴","日間自然光線",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",61,"不明",120.395944,22.519441,"高雄市","林園區"
"撞路樹、電桿","2018",4,7,7,"晴","日間自然光線",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",57,"非汽(機)車駕駛人",120.395944,22.519441,"高雄市","林園區"
"側撞","2018",4,7,7,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",47,"未使用",120.370079,22.565857,"高雄市","小港區"
"側撞","2018",4,7,7,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",67,"未使用",120.370079,22.565857,"高雄市","小港區"
"其他","2018",4,7,13,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",71,"不明",120.239734,23.562809,"雲林縣","水林鄉"
"其他","2018",4,8,6,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",37,"非汽(機)車駕駛人",121.045026,24.987444,"桃園市","新屋區"
"其他","2018",4,8,6,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",25,"未使用",121.045026,24.987444,"桃園市","新屋區"
"穿越道路中","2018",4,9,3,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",65,"非汽(機)車駕駛人",120.200664,23.020774,"臺南市","北區"
"穿越道路中","2018",4,9,3,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",51,"未使用",120.200664,23.020774,"臺南市","北區"
"側撞","2018",4,9,17,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",57,"未使用",120.269203,23.001388,"臺南市","永康區"
"側撞","2018",4,9,17,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",36,"未使用",120.269203,23.001388,"臺南市","永康區"
"側撞","2018",4,9,21,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",18,"未使用",121.615892,25.048851,"臺北市","南港區"
"側撞","2018",4,9,21,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",47,"未使用",121.615892,25.048851,"臺北市","南港區"
"穿越道路中","2018",4,10,4,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",33,"不明",121.311983,24.997034,"桃園市","桃園區"
"穿越道路中","2018",4,10,4,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",70,"未使用",121.311983,24.997034,"桃園市","桃園區"
"衝出路外","2018",4,10,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",57,"未使用",121.047536,24.763116,"新竹縣","竹東鎮"
"路口交岔撞","2018",4,10,14,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","無",70,"不明",120.347352,23.573742,"嘉義縣","新港鄉"
"路口交岔撞","2018",4,10,14,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","無",36,"未使用",120.347352,23.573742,"嘉義縣","新港鄉"
"側撞","2018",4,10,14,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",69,"未使用",120.493781,24.027032,"彰化縣","秀水鄉"
"側撞","2018",4,10,14,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",53,"未使用",120.493781,24.027032,"彰化縣","秀水鄉"
"其他","2018",4,10,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",79,"不明",120.578623,24.094517,"彰化縣","彰化市"
"其他","2018",4,10,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",48,"不明",120.578623,24.094517,"彰化縣","彰化市"
"其他","2018",4,10,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",27,"未使用",120.684096,24.128994,"臺中市","南區"
"其他","2018",4,10,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",63,"非汽(機)車駕駛人",120.684096,24.128994,"臺中市","南區"
"其他","2018",4,11,1,"晴","夜間(或隧道、地下道、涵洞)無照明",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",18,"未使用",120.982475,24.788054,"新竹市","東區"
"其他","2018",4,11,1,"晴","夜間(或隧道、地下道、涵洞)無照明",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",18,"非汽(機)車駕駛人",120.982475,24.788054,"新竹市","東區"
"追撞","2018",4,11,4,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",48,"不明",120.262323,23.018675,"臺南市","永康區"
"追撞","2018",4,11,4,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",55,"不明",120.262323,23.018675,"臺南市","永康區"
"穿越道路中","2018",4,11,4,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",89,"非汽(機)車駕駛人",120.4614,22.93833,"高雄市","內門區"
"穿越道路中","2018",4,11,4,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",66,"未使用",120.4614,22.93833,"高雄市","內門區"
"同向擦撞","2018",4,11,15,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",46,"未使用",120.704083,24.497007,"苗栗縣","通霄鎮"
"同向擦撞","2018",4,11,15,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",71,"未使用",120.704083,24.497007,"苗栗縣","通霄鎮"
"追撞","2018",4,11,17,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"不明",120.235434,23.065255,"臺南市","南區"
